iyear,1,2,3,4,5,6,7,8,9,10,11,12
96.0,10.629065455369847,13.437848229913785,21.84973501352113,25.399611726875538,27.849369474981216,32.760434931849424,33.085772908913945,32.41758658770714,29.005225577448645,26.533730416847362,21.772339090433128,13.479413872866427
97.0,12.676133326959407,16.977495481666704,21.52208360560061,25.739941861047004,30.978327556524803,30.304856572755245,34.14901118719744,33.30634324139823,31.64310757213171,26.68257995669128,21.33665610419842,15.443043110565718
98.0,15.727087615652536,19.535629875032168,21.24166400140255,25.96456773292364,31.32307770809651,33.735186343140114,34.07646781943204,33.99161998451431,31.347100511587087,27.670836814141033,23.35290048480249,15.098370074486073
99.0,15.396010379503524,12.916462945331867,17.19216924275316,27.29429710806682,30.684680785739587,30.73421137535606,34.45148524961182,32.52581733881113,30.43577502432224,27.48837110997998,21.020599978680067,13.824172744849424
100.0,17.316705789054154,12.846973409741384,20.81779162593768,25.199492752297495,28.29539484713231,30.910464617409385,34.60492532426011,33.17486433586474,30.401258480181053,24.606706007484537,21.558816704339108,18.17089549833383
101.0,15.685023120448298,16.781559041683305,23.603789779970793,24.565337745238295,28.352777776554653,30.72181322192186,33.360693883788386,33.407777634355654,29.777574123713954,24.97559112310966,20.837902281191962,14.644239460661689
102.0,16.092789284885374,15.487118154567737,24.001622638623868,23.717329625139396,27.016329218064087,31.26711463566915,32.11512043072591,32.987156816108595,31.444879431400818,28.45729084050044,20.71349823391989,16.04589241118076
103.0,13.808311930376341,19.140198215175158,18.259085072921376,25.0694787599688,28.341407562859985,32.93929446921195,33.157508426795545,33.07408298012118,30.377346676815502,24.47869481376038,20.79467830333631,17.80792103002442
104.0,12.81844805859637,17.11799563888133,23.461562891999737,27.640184468220934,28.466467833968537,31.654427154584706,33.31837665810518,32.628009560086994,31.700463239495303,26.8354537805641,19.75034811614881,15.04480451532434
105.0,15.321971760562072,17.922928542135452,22.537279563802006,28.557799764759555,27.971838141864655,30.167926113437588,35.03886978312786,31.332563418935738,31.17802059806761,22.742358536386607,18.144512990331304,13.390709438441817
106.0,15.944158719550806,17.60058178309053,21.931410103878868,24.54304252553164,30.680118149401068,31.296040657005513,32.55504465799897,33.905106401439255,31.268879625716192,24.261708502854184,17.36465951724818,11.712674345462107
